,sps,episode_reward,step,_step,action_min,loss,reward_min,_runtime,action_mean,obs_max,reward_mean,sum_reward,episode,duration,mean_q,action_max,mae,episode_steps,reward_max,obs_min,_timestamp,obs_mean,mean_eps
0,250.95500475091262,27,6131,7,0,NaN,0,26.671653032302856,3.921440261865794,185,0.044189852700491,193,8,2.434699402016122,NaN,8,NaN,611,1,0,1580997374.7566772,60.514160274038694,NaN
1,297.21883130671233,77,7584,8,0,NaN,0,31.601747751235962,3.8045423262216103,219,0.05299380591878871,270,9,4.88865390396677,NaN,8,NaN,1453,1,0,1580997379.6867719,59.77700634624118,NaN
2,230.8922762252723,10,11542,14,0,NaN,0,46.603013038635254,4.321989528795812,185,0.02617801047120419,437,15,1.6544511849642731,NaN,8,NaN,382,1,0,1580997394.6880372,60.67181100188767,NaN
3,277.6421073137444,38,12600,15,0,NaN,0,50.44830083847046,4.388468809073724,218,0.035916824196597356,475,16,3.8106611790135503,NaN,8,NaN,1058,1,0,1580997398.533325,60.271556819009895,NaN
4,251.78247472009735,31,15894,20,0,NaN,0,61.85878801345825,4.359398496240601,185,0.04661654135338346,620,21,2.64116873400053,NaN,8,NaN,665,1,0,1580997409.9438121,60.47879648099841,NaN
5,161.15501561579765,27,21435,28,0,NaN,0,90.43042397499084,4.723188405797101,185,0.0391304347826087,824,29,4.28159184101969,NaN,8,NaN,690,1,0,1580997438.515448,60.49818614643925,NaN
6,214.97788146664405,47,24882,33,0,NaN,0,108.16323709487915,4.454441913439635,210,0.05353075170842825,962,34,4.084141094004735,NaN,8,NaN,878,1,0,1580997456.2482612,60.21437901280482,NaN
7,233.09890491755,26,28459,38,0,NaN,0,123.12021279335022,4.62125340599455,185,0.035422343324250684,1098,39,3.1488779420033097,NaN,8,NaN,734,1,0,1580997471.205237,60.47327356237681,NaN
8,197.9454496914039,50,29387,39,0,NaN,0,127.82969069480896,4.735991379310345,218,0.05387931034482758,1148,40,4.68816030601738,NaN,8,NaN,928,1,0,1580997475.9147148,60.24922052154195,NaN
9,312.18855749413115,21,37023,50,0,NaN,0,153.55812883377075,4.868150684931507,185,0.03595890410958904,1401,51,1.8706643340410665,NaN,8,NaN,584,1,0,1580997501.643153,60.51629697255615,NaN
10,327.39785001941146,13,38899,53,0,NaN,0,159.36161994934082,5.121428571428571,185,0.023214285714285715,1465,54,1.7104571699746884,NaN,8,NaN,560,1,0,1580997507.446644,60.63165998542274,NaN
11,352.46816157351736,36,47209,65,0,NaN,0,184.31628489494324,4.318075117370892,185,0.04225352112676056,1804,66,2.417239605973009,NaN,8,NaN,852,1,0,1580997532.401309,60.33569222876944,NaN
12,56.06362934995016,22,50479,69,0,0.019839572192600415,0,205.4478189945221,4.6492829204693615,185,0.028683181225554105,1945,70,13.68088382598944,0.07578488156011626,8,0.04536613975377644,767,1,0,1580997553.532843,60.50572547576179,0.954784
13,42.4237449533709,27,52780,72,0,0.019925906829363137,0,260.3480818271637,4.320924261874198,185,0.03465982028241335,2039,73,18.362358175974805,0.08522096113061782,8,0.062300652284751235,779,1,0,1580997608.433106,60.45544465111676,0.9528490000000001
14,50.15775483835015,30,56923,78,0,0.019539440965127143,0,370.45315289497375,4.389408099688474,185,0.04672897196261682,2218,79,12.799615973024629,0.07517594117671252,8,0.06303926727268845,642,1,0,1580997718.538177,60.4876972206328,0.9490582
15,50.197122261412034,20,63024,86,0,0.018012717276995147,0,488.07607078552246,3.568306010928962,185,0.03642987249544627,2447,87,10.936881941976026,0.11054505315357752,8,0.0875701889613249,549,1,0,1580997836.161095,60.581275375967024,0.9435268000000001
16,51.968174838711626,18,65430,89,0,0.020779930103358244,0,534.5280108451843,3.7001862197392925,185,0.0335195530726257,2536,90,10.333247255010065,0.11345190065565394,8,0.0936324726512183,537,1,0,1580997882.613035,60.6214302604965,0.9413542
17,51.57920843118964,29,66751,91,0,0.01699827318428491,0,560.2960739135742,3.7531003382187147,216,0.03269447576099211,2576,92,17.196851735003293,0.10427611062789822,8,0.08620221020133646,887,1,0,1580997908.381098,60.42207755894541,0.9403246000000001
18,51.37048961685799,21,67436,92,0,0.016057150229595175,0,573.6451146602631,3.7343065693430657,185,0.030656934306569343,2597,93,13.33450401405571,0.10503952745457142,8,0.0855553371080181,685,1,0,1580997921.7301388,60.575224895310924,0.9396171999999999
19,50.98474627554335,22,68014,93,0,0.01849786059796441,0,584.9965088367462,3.63840830449827,185,0.03806228373702422,2619,94,11.336724064021837,0.11080913471764532,8,0.0910357732197334,578,1,0,1580997933.081533,60.52090002667734,0.9390483999999999
20,51.309967136725625,13,68443,94,0,0.01813172648778342,0,593.3703467845917,4.032634032634032,185,0.030303030303030304,2632,95,8.360948640969582,0.10583221411036554,8,0.08770111864693811,429,1,0,1580997941.455371,60.64951417629989,0.9385948
21,50.89007849091636,14,70409,97,0,0.018187317937317975,0,631.8971366882324,3.3811802232854866,185,0.022328548644338118,2688,98,12.320672684989404,0.12326387961389153,8,0.10509482083047271,627,1,0,1580997979.9821608,60.67291311793191,0.9369136
22,51.421121371321796,23,72131,100,0,0.019102998426138742,0,665.6593987941742,3.273031825795645,185,0.038525963149078725,2746,101,11.610015185957309,0.14030331613233427,8,0.11583246650711802,597,1,0,1580998013.744423,60.60017942129392,0.9353511999999999
23,43.60627029131919,10,77076,109,0,0.019931302170062764,0,767.6470329761505,3.4768041237113403,185,0.02577319587628866,2897,110,8.897802939987741,0.13573026841448754,8,0.11734539692856602,388,1,0,1580998115.732057,60.628790003974096,0.930808
