,sps,episode_reward,step,_step,action_min,loss,reward_min,_runtime,action_mean,obs_max,reward_mean,sum_reward,episode,duration,mean_q,action_max,mae,episode_steps,reward_max,obs_min,_timestamp,obs_mean,mean_eps
0,286.73894196405104,7,3665,1,0,NaN,0,14.678187131881714,3.95968882602546,236,0.0049504950495049506,16,2,4.93131484100013,NaN,8,NaN,1414,1,0,1579444543.0097091,11.622756180501431,NaN
1,405.31359062465054,5,12376,6,0,NaN,0,37.81925106048584,3.998019801980198,236,0.0024752475247524753,54,7,4.983795378997456,NaN,8,NaN,2020,1,0,1579444566.150773,10.305165676006377,NaN
2,427.591616793953,8,14012,7,0,NaN,0,41.68064308166504,3.9596577017114916,236,0.004889975550122249,62,8,3.8260806239995873,NaN,8,NaN,1636,1,0,1579444570.012165,11.42331709578697,NaN
3,401.3162080225493,5,15399,8,0,NaN,0,45.172598123550415,3.978370583994232,236,0.003604902667627974,67,9,3.456127543002367,NaN,8,NaN,1387,1,0,1579444573.50412,11.168538293712102,NaN
4,417.7950937892648,14,17761,9,0,NaN,0,50.875060081481934,3.944961896697714,236,0.0059271803556308214,81,10,5.653489079006249,NaN,8,NaN,2362,1,0,1579444579.206582,11.168504690191064,NaN
5,436.1061551018698,7,19139,10,0,NaN,0,54.06505513191223,4.111030478955008,236,0.0050798258345428155,88,11,3.1597811309911776,NaN,8,NaN,1378,1,0,1579444582.3965771,11.829966735121722,NaN
6,442.20213011776616,4,23920,13,0,NaN,0,65.5335021018982,3.9833625218914186,236,0.0035026269702276708,107,14,2.5825293959933333,NaN,8,NaN,1142,1,0,1579444593.865024,11.57705518722375,NaN
7,441.19018045867705,8,25672,14,0,NaN,0,69.5396192073822,3.9817351598173514,236,0.0045662100456621,115,15,3.971076595989871,NaN,8,NaN,1752,1,0,1579444597.8711412,11.24316767232007,NaN
8,457.72501264403417,5,27585,15,0,NaN,0,73.75845885276794,3.8813382122320963,236,0.0026136957658128594,120,16,4.179365224001231,NaN,8,NaN,1913,1,0,1579444602.0899808,10.233885987745856,NaN
9,467.5380596380289,10,29512,16,0,NaN,0,77.9240550994873,4.046704722366373,236,0.005189413596263622,130,17,4.121589590999065,NaN,8,NaN,1927,1,0,1579444606.255577,11.194201448093509,NaN
10,460.73687116133345,10,31103,17,0,NaN,0,81.41647005081177,3.9981143934632306,236,0.006285355122564425,140,18,3.4531640499917557,NaN,8,NaN,1591,1,0,1579444609.747992,11.762471031781663,NaN
11,446.54860354363166,7,32730,18,0,NaN,0,85.09501385688782,4.028272894898587,236,0.0043023970497848806,147,19,3.6435003649967257,NaN,8,NaN,1627,1,0,1579444613.4265358,11.03793482154181,NaN
12,414.23566431108395,6,36276,20,0,NaN,0,93.47337412834167,4.023121387283237,236,0.003468208092485549,165,21,4.176366617000895,NaN,8,NaN,1730,1,0,1579444621.804896,11.134771374831242,NaN
13,434.70263189030396,12,39832,22,0,NaN,0,101.75745391845703,4.027503223033949,236,0.005156854318865492,184,23,5.353084682006738,NaN,8,NaN,2327,1,0,1579444630.088976,10.87739029503794,NaN
14,433.7272363006226,5,43506,24,0,NaN,0,110.27434086799622,3.9567251461988304,236,0.0029239766081871343,200,25,3.9425700230058283,NaN,8,NaN,1710,1,0,1579444638.6058629,10.953637980533344,NaN
15,435.80038480377254,8,46354,26,0,NaN,0,116.90063285827637,3.870440251572327,236,0.005031446540880503,211,27,3.648459375996026,NaN,8,NaN,1590,1,0,1579444645.2321548,11.52779079136896,NaN
16,65.25062854828631,11,51520,29,0,0.002467247018595023,0,156.1486620903015,3.931611669057867,236,0.0052606408417025345,233,30,32.04566831800912,0.013728706494123014,8,0.009085037386152982,2091,1,0,1579444684.480184,11.895141457667078,0.9543160000000002
17,51.64096790442168,6,53899,30,0,0.0021917196816655694,0,202.26071190834045,4.047919293820933,236,0.0025220680958385876,239,31,46.06807533900428,0.012947905904387453,8,0.008768880173188299,2379,1,0,1579444730.592234,9.827876418186722,0.9525627999999999
18,48.7426799083547,7,55450,31,0,0.002026622344001413,0,234.12524390220642,3.912314635718891,236,0.004513217279174726,246,32,31.82016259500233,0.009519603089991262,8,0.007405650477914005,1551,1,0,1579444762.456766,11.624950931371904,0.9507934
19,47.608249047316164,5,59929,33,0,0.0020930723352787705,0,339.47966504096985,4.056152927120669,236,0.002986857825567503,266,34,35.16197368099529,0.009477143574532162,8,0.00657961729287141,1674,1,0,1579444867.811187,10.731955839882747,0.9468172
20,51.417654378661176,13,61998,34,0,0.0022532669557888837,0,379.755891084671,3.9376510391493476,236,0.006283228612856452,279,35,40.23909734899644,0.024649456781073973,8,0.015337509294067521,2069,1,0,1579444908.087413,11.995206133847127,0.9451324
21,50.47378944323452,5,63612,35,0,0.002141318442100821,0,411.76877999305725,3.94361833952912,236,0.0030978934324659233,284,36,31.976992768002674,0.02445931165079325,8,0.01547638560753898,1614,1,0,1579444940.100302,10.852058992742078,0.9434763999999999
22,51.742379778815554,9,65404,36,0,0.002029946218795788,0,446.4398889541626,4.036830357142857,236,0.005022321428571429,293,37,34.63311907299794,0.0231493219159477,8,0.014958938301008726,1792,1,0,1579444974.771411,11.530075720764497,0.9419446
23,49.971333248669694,6,66682,37,0,0.0018564482958822737,0,472.05145597457886,3.9593114241001564,236,0.004694835680751174,299,38,25.574662850005552,0.022423921874724327,8,0.014603165409062058,1278,1,0,1579445000.382978,12.070903817969546,0.9405622000000001
