,sps,episode_reward,step,_step,action_min,loss,reward_min,_runtime,action_mean,obs_max,reward_mean,sum_reward,episode,duration,mean_q,action_max,mae,episode_steps,reward_max,obs_min,_timestamp,obs_mean,mean_eps
0,298.20778407867846,21,3497,3,0,NaN,0,16.329620122909546,8.45367412140575,232,0.022364217252396165,56,4,3.1488111650105566,NaN,17,NaN,939,1,0,1580550684.715393,48.627300476456114,NaN
1,241.82162804589157,23,8675,9,0,NaN,0,35.76870512962341,8.501133786848072,232,0.026077097505668934,157,10,3.647316441987641,NaN,17,NaN,882,1,0,1580550704.154478,48.57066741095531,NaN
2,359.9262408888988,23,15031,16,0,NaN,0,57.363656997680664,8.749733759318424,232,0.024494142705005325,252,17,2.6088678549276665,NaN,17,NaN,939,1,0,1580550725.74943,48.590682874143624,NaN
3,271.42943065525463,23,20096,21,0,NaN,0,74.1173369884491,8.559833506763788,232,0.023933402705515087,369,22,3.5405151080340147,NaN,17,NaN,961,1,0,1580550742.50311,48.62660954079863,NaN
4,334.3121257432116,15,21974,23,0,NaN,0,80.31513810157776,8.779082177161152,232,0.016008537886873,401,24,2.802770009962842,NaN,17,NaN,937,1,0,1580550748.700911,48.63673702316216,NaN
5,308.0993918654932,16,25674,27,0,NaN,0,92.15426707267761,8.477508650519031,232,0.01845444059976932,477,28,2.814026976004243,NaN,17,NaN,867,1,0,1580550760.54004,48.58506817759783,NaN
6,331.4526184083354,20,28878,30,0,NaN,0,102.65780997276306,8.455513307984791,236,0.015209125475285171,533,31,3.9673845580546185,NaN,17,NaN,1315,1,0,1580550771.043583,48.598529741427626,NaN
7,296.39637236419475,15,31773,33,0,NaN,0,111.85581803321838,8.731591448931116,232,0.017814726840855107,592,34,2.840790503891185,NaN,17,NaN,842,1,0,1580550780.241591,48.57607480838733,NaN
8,339.1934229662509,15,37733,40,0,NaN,0,132.622083902359,8.753196930946292,232,0.01918158567774936,692,41,2.3054692309815437,NaN,17,NaN,782,1,0,1580550801.0078568,48.54867037394668,NaN
9,272.07381034688063,15,39318,42,0,NaN,0,138.33610701560974,8.622747747747749,232,0.016891891891891893,718,43,3.2638202069792897,NaN,17,NaN,888,1,0,1580550806.72188,48.62712968070111,NaN
10,219.39716055630157,24,45941,49,0,NaN,0,167.62923312187195,8.209129511677283,232,0.025477707006369428,845,50,4.29358337004669,NaN,17,NaN,942,1,0,1580550836.015006,48.56398267905888,NaN
11,30.573681891795427,12,56190,60,0,0.008671248829067326,0,396.8976662158966,7.992753623188406,232,0.014492753623188406,1044,61,27.08211601502262,0.031065907923207767,17,0.017211474860671927,828,1,0,1580551065.2834392,48.57792576571691,0.9498016
12,30.455524260859505,23,64073,69,0,0.009790628412060338,0,658.850438117981,8.731552162849873,232,0.029262086513994912,1215,70,25.80812575307209,0.05402533585196219,17,0.03874392181559263,786,1,0,1580551327.236211,48.529929412392605,0.9426880000000001
13,29.910524597643654,16,69465,75,0,0.01066037824435371,0,837.6248950958252,7.907103825136612,232,0.017486338797814208,1322,76,30.59123877994716,0.052382372791459984,17,0.03508452762845562,915,1,0,1580551506.010668,48.60053885853066,0.9378928
14,29.92406215136374,17,77595,83,0,0.008943219168673643,0,1110.2004380226135,8.510989010989011,232,0.031135531135531136,1502,84,18.24618587002624,0.0795562453020145,17,0.06206716227290385,546,1,0,1580551778.586211,48.509089762278535,0.9304102
15,29.183037081208557,20,79332,85,0,0.00942232657706522,0,1169.5950601100922,8.275261324041812,232,0.023228803716608595,1543,86,29.50344056391623,0.06860050047899402,17,0.055871234401020896,861,1,0,1580551837.980833,48.63915258321679,0.92899
16,29.2094328398594,12,83653,90,0,0.00921747263500113,0,1317.2574470043182,8.166301969365426,232,0.01312910284463895,1620,91,31.291261456906796,0.10657139447838979,17,0.08356749995176449,914,1,0,1580551985.64322,48.621725787324415,0.9251236
17,29.7876136983617,10,84699,91,0,0.008956538840637265,0,1352.4100680351257,8.423518164435947,232,0.009560229445506692,1630,92,35.11526672099717,0.09987613904179285,17,0.08171703529426422,1046,1,0,1580552020.795841,48.64377414445702,0.9242416
18,28.688038991666016,13,87876,95,0,0.009696228988615802,0,1461.4568130970001,8.10252808988764,232,0.018258426966292134,1704,96,24.81870581000112,0.10017042519168907,17,0.08019233028289308,712,1,0,1580552129.842586,48.557956094422785,0.9212338
19,28.865752546682305,20,93909,102,0,0.009073999468427166,0,1676.497946023941,8.256476683937823,232,0.025906735751295335,1839,103,26.744495877996087,0.11788922293507373,17,0.09327567561766026,772,1,0,1580552344.883719,48.60692568262193,0.9158284
20,28.923090720552445,19,96631,105,0,0.009678219724613439,0,1772.0441858768463,8.363473589973143,232,0.017009847806624886,1895,106,38.619662427925505,0.1219194890083378,17,0.09589560973494711,1117,1,0,1580552440.4299588,48.67793792390128,0.9135352
21,28.252744817365542,22,108070,117,0,0.010186398360758285,0,2177.4647629261017,8.48330804248862,236,0.01669195751138088,2134,118,46.650334631907754,0.15047468877199924,17,0.11945304974462047,1318,1,0,1580552845.8505359,48.60211135541723,0.9033310000000001
22,28.21227175991625,25,113024,123,0,0.00947491856830721,0,2352.450063943863,7.85676625659051,232,0.021968365553602813,2223,124,40.33705650095362,0.18585228075233984,17,0.14997640396402756,1138,1,0,1580553020.835837,48.6596980620016,0.8987914
23,28.246460199205657,13,116286,127,0,0.009600719670095976,0,2467.957499027252,8.322435174746335,232,0.014656144306651634,2290,128,31.40216486400459,0.1851843415616869,17,0.14726930443902272,887,1,0,1580553136.343272,48.63909532245818,0.8957422
